core depth age sd offset N_offset
Sim03_50_094 16.5454545454545 96.3568129018787 6.38149388407018 37.8479365219556 15.5939952236936
Sim03_50_095 12 131.054333163871 3.84455380014385 30.3512647224095 10.7597554699335
Sim03_50_096 13.1818181818182 76.0718216434671 2.5342164730464 26.4936215725902 14.7516437270977
Sim03_50_097 12.3333333333333 115.736343375906 4.40533037923363 17.3759174239262 5.43777881309819
Sim03_50_098 14.1818181818182 75.9131389599562 4.45990320307437 37.4666177333784 22.4442849335473
Sim03_50_099 13.4545454545455 99.5465879739664 3.06927414206793 10.3431941929432 4.46450663471083
Sim03_50_100 14.4545454545455 82.3148929637229 4.68712612724225 30.8369393859571 15.1185223806868
Sim03_55_001 11.9090909090909 128.909562625817 3.86447727252826 22.5621617159353 7.19951561993689
Sim03_55_002 14.0909090909091 107.296519851368 5.11553890834398 12.7955710080378 4.21000328989586
Sim03_55_003 16.75 148.14729276121 6.96990538843976 12.9678504759465 3.84731217799981
Sim03_55_004 14.4166666666667 142.389189728008 5.68384308030811 18.266506446782 5.56248422377175
Sim03_55_005 15 143.302678601821 6.92846672208548 19.0004651729785 6.59275271001717
Sim03_55_006 15.9166666666667 134.42435892451 6.55013499599661 8.40253494505987 1.87821358394514
Sim03_55_007 14 103.313283637066 2.97628778936185 9.91720457839514 4.01596600860073
Sim03_55_008 15.25 124.179492305225 6.31755704496566 5.08158289803266 1.14056497153522
Sim03_55_009 13.8181818181818 123.992023638296 3.79424878291676 11.6404183535794 4.34766952427326
Sim03_55_010 13.8333333333333 125.169578651346 6.11788666587379 10.2530926455594 4.31580591357314
Sim03_55_011 13.2307692307692 132.553436175883 6.30011840281214 19.1853404555734 5.64233606226674
Sim03_55_012 14.4545454545455 122.083422598015 5.79178331280926 6.37147506528984 1.63457632713734
Sim03_55_013 15.5833333333333 127.949662837889 5.44171698714564 8.26896451439089 2.08711366145991
Sim03_55_014 13.0909090909091 131.072821337358 5.48983125614055 20.0548649197812 5.99237219037734
Sim03_55_015 12.7272727272727 132.11380815961 5.5363786881504 21.7792300656933 7.79813993610426
Sim03_55_016 14.0769230769231 113.124719879006 5.35777583940882 7.68350846013236 2.66055448647092
Sim03_55_017 16.4166666666667 127.055430530875 6.51898600141451 9.94978271007126 2.66333134783364
Sim03_55_018 13.7272727272727 108.01649362241 4.83037374740754 9.25920094386579 3.52917662497509
Sim03_55_019 17.1666666666667 123.105088267093 6.57200595478375 25.1092783716421 9.72763195614021
Sim03_55_020 13.0833333333333 113.48161649835 5.34863403007558 9.59982417020554 2.85237523243241
Sim03_55_021 12.0769230769231 130.457504563094 5.85222799349324 23.7220250551281 7.36913806878363
Sim03_55_022 13 111.062687214772 3.42839013503272 8.42141578589637 2.4697777357761
Sim03_55_023 14.3333333333333 95.9559962744825 5.33583631885013 21.1351516797528 11.5307571139376
Sim03_55_024 15.4545454545455 91.0169617976861 5.25264456494344 34.0985442691087 15.3111529793428
Sim03_55_025 12.7692307692308 119.680151970941 2.97654380143233 15.5100363852485 6.58108821672594
Sim03_55_026 15.25 94.0991722370162 5.67283073047188 29.1012641725512 17.8294965015744
Sim03_55_027 12.9166666666667 102.293864698661 3.22472275882442 6.80178599518311 2.59798683770033
Sim03_55_028 14.9230769230769 133.369341180455 5.54204268862264 12.9377136038646 3.8730292352729
Sim03_55_029 12.7272727272727 103.153441400597 4.46755490521757 9.22600593779122 2.44379965926188
Sim03_55_030 13.7272727272727 131.84186628431 5.6819647999787 19.1668359716043 5.78621104493503
Sim03_55_031 13.8333333333333 138.198254875995 6.28235208505518 23.80965424475 7.92123528675739
Sim03_55_032 13.6666666666667 112.228928477474 4.55789883824958 5.83799452457509 1.80281441105095
Sim03_55_033 16.8333333333333 133.118882448405 6.80067846305605 8.32448106373966 2.41955303877
Sim03_55_034 10.5833333333333 105.754228490025 2.42824166275782 19.837237317239 8.73837250383265
Sim03_55_035 13.5 108.246090174625 2.73704610392986 6.77209961386999 2.44058122504858
Sim03_55_036 12.9166666666667 120.529108135805 3.73032466677729 16.243222357998 5.84020783899802
Sim03_55_037 14.4166666666667 97.2135603504614 3.37953285378928 19.4910588358448 8.28768102772702
Sim03_55_038 13.7692307692308 138.823541706379 6.20917342370846 24.4019334795843 7.96560853511823
Sim03_55_039 12.3636363636364 97.4066120352687 3.33748911846712 7.36085840235255 2.04909100277268
Sim03_55_040 14.0833333333333 102.053124045948 4.54009128814324 16.8615259758842 7.39594477398326
Sim03_55_041 14.0833333333333 125.569569583283 5.29970657475516 13.907225305617 4.48701770928441
Sim03_55_042 13.3333333333333 126.106327031957 3.82400777945573 17.8239988772652 6.64928452762589
Sim03_55_043 12.3636363636364 119.867852570568 3.62715854041858 15.635314272497 5.86100948876935
Sim03_55_044 12.6666666666667 142.384135635034 6.58878300815905 28.9224938717359 9.20622195897026
Sim03_55_045 15.0833333333333 103.085436173113 6.15078865009204 19.3850737241202 8.13082068513437
Sim03_55_046 15 125.143759398068 5.56714779447303 11.5229451565402 3.79886352192608
Sim03_55_047 11.9166666666667 119.607356967007 2.74419433803484 18.7802292533026 8.06375384114732
Sim03_55_048 11.9090909090909 133.213581102224 3.66909826668996 27.3199052050402 10.6177691394588
Sim03_55_049 13.6153846153846 126.280196412015 4.97507926157478 12.6996835467785 3.91139645550883
Sim03_55_050 12.25 103.619958997061 3.26147800806574 6.73664684753854 2.53633671840281
Sim03_55_051 13.6363636363636 128.794696991202 3.95765473229924 20.6141651082851 6.94308832742736
Sim03_55_052 11.6363636363636 117.630764472745 3.26191422413993 20.3047199434091 7.43340943256961
Sim03_55_053 10.8461538461538 108.542421320145 3.22817192619757 22.1177508479383 8.14890860815745
Sim03_55_054 12.8333333333333 105.925703257213 3.26600113682189 5.51003744476453 1.87596193771462
Sim03_55_055 14.7272727272727 136.401451846701 6.79074202660705 11.6497901808942 3.91228420837759
Sim03_55_056 12.1666666666667 122.780991851469 4.8863388930924 20.4798375010613 6.75801371657307
Sim03_55_057 16.1538461538462 110.385519722512 5.13377574750335 26.6507054388294 12.6352981396548
Sim03_55_058 14.6923076923077 114.629483232898 5.33073419977477 8.63968083039391 2.36601954024348
Sim03_55_059 15.3846153846154 121.128990222585 6.23679764475217 9.27451882110574 3.17328814078556
Sim03_55_060 14.1818181818182 85.5221157562749 5.51039915925424 31.1007293462307 13.5277620062926
Sim03_55_061 13.5384615384615 121.289230817456 5.78217952689323 9.97624110000958 3.39530575777204
Sim03_55_062 14.0909090909091 84.1288911450374 3.27715286824799 29.5755256375884 14.7172762950426
Sim03_55_063 12.8461538461538 131.673015610672 4.67618383955654 21.2603276057463 7.8638165210897
Sim03_55_064 14.1538461538462 115.512528115463 4.95435727976893 7.58980314593267 2.91416319335419
Sim03_55_065 12.7272727272727 97.6862746531712 2.39918496891959 6.70647295579044 3.03054841923765
Sim03_55_066 15.75 90.3990483011011 5.51320606507101 36.2089398612834 16.43122937488
Sim03_55_067 14.1818181818182 90.7484597580643 4.49747206970043 26.8248606234352 15.8779491874044
Sim03_55_068 14.9166666666667 137.053264401582 5.84490958311198 15.6794025066554 4.56836355790837
Sim03_55_069 11.8181818181818 102.660449341109 2.95404924305343 8.08356117300004 3.20582252481322
Sim03_55_070 16.25 84.9695954312536 6.39970749431133 46.1934394806921 20.3530477538838
Sim03_55_071 17.0909090909091 143.031944807429 5.99719369071128 7.86434594943063 1.96355626404292
Sim03_55_072 13.1666666666667 131.366252170582 4.98607872815271 19.3958687031527 7.42517532317056
Sim03_55_073 16.4545454545455 146.316595981507 6.40543032667051 16.5385811100808 5.00151075465682
Sim03_55_074 12.25 103.455200343213 4.17599275895813 7.2521171422093 1.96101331024738
Sim03_55_075 14.1666666666667 147.813008809527 6.91643199913584 24.7857564631502 7.69023500760107
Sim03_55_076 14.4545454545455 131.449579784824 3.9039894499884 15.453228316992 5.48459831701041
Sim03_55_077 14.5384615384615 77.7083585372298 4.60138795093305 36.5062091932495 20.514522764486
Sim03_55_078 13.6923076923077 141.691389389022 6.67180814664177 26.8036898282628 8.62005713873935
Sim03_55_079 15.4166666666667 137.245442840903 5.70823784095856 11.5776204301503 3.4985880108647
Sim03_55_080 13.6153846153846 130.078784769077 4.81641701627047 17.5659953878824 5.67876976338845
Sim03_55_081 12.6153846153846 117.04694407405 2.65583312016316 14.6934680868778 6.39644101117047
Sim03_55_082 15.4166666666667 140.468418663188 6.73926511346165 12.1422665035798 3.50585292423406
Sim03_55_083 13.3333333333333 116.772950212679 4.72783664352383 9.38515686009322 3.53039613627002
Sim03_55_084 14.6363636363636 136.496102391978 5.39159221197186 11.5325693741863 3.50727909323938
Sim03_55_085 13.8333333333333 117.193544903551 3.40025570413544 10.4435612571095 3.47271268808586
Sim03_55_086 15.1818181818182 122.099211383994 5.2599779501626 10.5330061616995 2.64145880251503
Sim03_55_087 13.3076923076923 113.271430999281 4.83716834061942 8.2027488063564 2.60324266410127
Sim03_55_088 13.7272727272727 94.4488118029799 4.22986688570033 18.5731351758902 9.28217584715764
Sim03_55_089 14 143.816315481193 6.4873782998775 22.8410466112159 7.47425426289902
Sim03_55_090 14.4166666666667 113.503174329998 4.72218910231456 8.73101876367552 3.1356613920487
Sim03_55_091 15.3076923076923 128.790157435672 6.12180840489869 7.17377124077972 1.85569043672514
Sim03_55_092 14.9230769230769 143.394047306765 6.30723288334112 13.7997581194456 4.5608774287438
Sim03_55_093 13.4166666666667 87.9905770915019 4.71054648926536 20.2977832107505 11.3264677043323
Sim03_55_094 15.9166666666667 135.653384643577 7.08670295458789 8.87803875055982 1.74162533711437
Sim03_55_095 14.6666666666667 131.718579539337 5.21148988717497 11.9086661877013 3.63077724779552
Sim03_55_096 14.4166666666667 84.0340507089147 3.16536495365144 26.6776437224335 14.4619959060418
Sim03_55_097 13.7272727272727 79.5277612872308 2.92426176685769 30.402013497775 15.3126579693163
Sim03_55_098 13.5384615384615 105.691501827834 4.65763395320729 10.8544906071045 5.30799355756917
Sim03_55_099 12.7272727272727 136.980017359245 5.18347550823656 29.2801905371751 9.78880493037992
Sim03_55_100 11.5 86.6380661581477 4.74071245101106 13.8281228549142 6.33301163647139
Sim03_60_001 14.2307692307692 129.815045031926 5.82014415632513 17.0720702558304 4.92491658730283
Sim03_60_002 13.0714285714286 122.254288599736 4.22023461167863 17.2855215032157 5.83685080527929
Sim03_60_003 10.1538461538462 109.140799698273 3.21586811366385 24.0280813587544 9.01283570764114
Sim03_60_004 11.5384615384615 119.155330588667 3.75230746649806 21.6041042766633 7.88122450989202
Sim03_60_005 16.4 143.756962584413 6.13745405863534 9.16374540529323 2.62531586474923
Sim03_60_006 15.8571428571429 105.353148176292 6.03762944732548 29.2735037793981 11.2330069255996
Sim03_60_007 16.5384615384615 147.188539888776 6.11390001852114 13.0850816887245 4.10668976247769
Sim03_60_008 12.8571428571429 111.495205275796 2.9219078368064 8.14073873654559 3.01541819303338
Sim03_60_009 14.3571428571429 129.599522061338 5.06621800836584 13.0765954332989 4.37230798083957
Sim03_60_010 13.0769230769231 104.157178706498 3.97448749831561 9.27392489001675 3.0606576168422
Sim03_60_011 13.4615384615385 126.085639148853 5.6418014049648 16.7175592737719 6.90553840805363
Sim03_60_012 16.4285714285714 135.364685535539 6.48384313257754 5.00924903660633 0.887201563697424
Sim03_60_013 14.7857142857143 133.227026648654 5.29827080685022 11.4071476553633 3.77852027960387
Sim03_60_014 11.9285714285714 96.4892601247662 3.78953025511039 8.1667337403684 2.84506020670146
Sim03_60_015 14.6428571428571 106.193454435111 4.18776525600791 15.0027605532993 5.92263657033568
Sim03_60_016 14.3076923076923 115.621913453043 6.35846099146909 9.84609045488464 3.79871858786334
Sim03_60_017 13 128.478179223854 5.2773458347606 17.5172741811472 6.68938550580994
Sim03_60_018 10.7857142857143 105.089812863884 2.60159542185816 18.4640162423752 7.95302128063822
Sim03_60_019 12.5333333333333 122.789459281046 5.16195668795689 18.5089469511176 6.60682386009668
Sim03_60_020 15.4666666666667 115.007342437714 5.73726041374682 14.2465792755002 5.98634718132626
Sim03_60_021 12.4615384615385 73.4895005566615 2.29797881754028 26.1946736722629 15.8995082743083
Sim03_60_022 15.5384615384615 104.593357551434 6.29272403989098 26.8079193808298 12.1065171974346
Sim03_60_023 13.4615384615385 84.328456692114 2.9164976606564 22.5258368589031 12.2104985926927
Sim03_60_024 12.8461538461538 126.357319057296 5.20661558430016 18.2738887148794 6.22513903650304
Sim03_60_025 13.6923076923077 81.1381457110491 5.30511593893799 27.8299112273976 16.4574003772718
Sim03_60_026 13.3846153846154 126.401554410543 5.25850914339021 16.2788656915314 6.74813065242198
Sim03_60_027 14.2666666666667 112.530709859044 4.78128813263719 7.22952400202256 2.67721074264715
Sim03_60_028 13.7333333333333 123.800041142899 5.26396521566615 11.6927778152968 5.25346383582027
Sim03_60_029 13.5714285714286 114.148132506461 5.64555464723935 5.19737823719726 1.06619054946225
Sim03_60_030 16.8461538461538 130.056151406685 6.60927788048621 13.3026209916555 4.7476226780142
Sim03_60_031 12.6428571428571 129.927307272917 4.83139734904495 23.5889552172493 8.81786097846364
Sim03_60_032 12.4615384615385 102.839700353023 2.88763187253193 6.53965628553228 2.40238442147768
Sim03_60_033 15.0714285714286 131.428142750529 4.52390675079112 12.7457170721817 4.40564027739323
Sim03_60_035 12.9230769230769 109.058221293126 3.07800090860253 8.64212969780678 2.981191050852
Sim03_60_036 14.3846153846154 112.242636451598 5.70012364504787 10.2058923749298 3.42578328916538
Sim03_60_037 14.9333333333333 123.989499075478 4.87473751095994 9.16707938024435 2.39335602929439
Sim03_60_038 13.9333333333333 108.463901401282 4.45362705906796 11.4686985375124 4.91891535169167
Sim03_60_039 13.1538461538462 138.082020320724 5.92594046088541 21.9326911048381 6.90457905953321
Sim03_60_040 14.4666666666667 116.237899347851 5.21939238021938 8.14362375817788 3.04516439992525
Sim03_60_041 14.2666666666667 135.260643353284 5.64316974102034 16.3527050205331 5.2939297388228
Sim03_60_043 13.9285714285714 128.990608625661 5.54821685356592 13.1606210547478 4.21481290839461
Sim03_60_044 15.1333333333333 113.518226902121 5.19229118383903 12.052823291585 5.44440721302206
Sim03_60_045 14.5 108.325387430131 5.72454219763021 14.7570217858019 7.25640665163887
Sim03_60_046 12.5714285714286 114.480742699949 4.077403237676 17.284407589667 5.80364125041531
Sim03_60_047 13.5 117.446472342352 4.45768613673413 10.1523182832007 2.8337277765394
Sim03_60_048 14.9285714285714 121.288766910735 6.27361203914548 8.78906892379423 3.01939732587608
Sim03_60_049 16.3076923076923 133.25395962178 6.23697892536149 5.72852713873425 1.3255180763066
Sim03_60_050 13.6428571428571 116.610315499837 4.9154020704189 7.80669189255401 2.02467324066989
Sim03_60_051 15 141.748149333696 5.76134144326915 17.1695086539541 5.90423347049289
Sim03_60_052 13.4615384615385 133.120730380986 5.56555451104587 17.4865423050382 5.76338076040294
Sim03_60_053 15.0769230769231 125.991121653488 5.3665476926424 10.138930914999 2.63505394905158
Sim03_60_054 12.8461538461538 132.392951035352 5.13237749962186 22.8756198544872 7.78318070420195
Sim03_60_055 12.2142857142857 120.04817666642 3.28787771908286 19.1724156790462 7.88606473668361
Sim03_60_056 14 127.894099528051 5.65386567640133 12.483276812759 3.62624610691889
Sim03_60_057 10.9230769230769 113.059172573815 3.08750185742242 20.6788319433362 8.15682643645995
Sim03_60_058 14.4285714285714 113.915403997357 3.46457326679975 5.14244979118067 1.28843291463113
Sim03_60_059 14.1428571428571 99.0008182329708 3.23076470678409 16.4833227190466 7.52212084417965
Sim03_60_060 11.3846153846154 94.9880715298045 3.04094904586783 6.94276548782844 2.30271209313847
Sim03_60_061 12.3571428571429 127.122724143818 4.35051616899237 22.3697588207273 8.23182346110157
Sim03_60_062 14.4666666666667 144.05812829363 5.95834856172718 19.2815491521683 7.1931522638014
Sim03_60_063 13.3076923076923 103.693417070145 3.36795307291806 7.52664038029053 2.37392695177344
Sim03_60_064 12.0714285714286 110.958463267017 2.79496694005057 14.8089183871033 5.79755815139351
Sim03_60_065 13.6923076923077 131.597181285528 5.49683861388704 15.7405709658963 4.96240519055386
Sim03_60_066 10.9230769230769 131.549369176952 5.1467830779046 36.0879916709992 12.627064969428
Sim03_60_067 9.85714285714286 101.561210671566 2.42877914628896 21.786973486292 9.25974562520028
Sim03_60_068 14.5714285714286 134.177202485009 5.48247809669821 12.2392192207832 3.96585761411287
Sim03_60_069 17.3076923076923 120.18512546968 5.54358841036142 21.3931280017741 8.21354058552269
Sim03_60_070 12.1428571428571 116.70213663843 3.29235074559139 16.4526846143979 6.35471798655458
Sim03_60_071 13.2857142857143 110.526366207952 4.57494105823755 6.86572138959139 2.4429192352899
Sim03_60_072 13.7142857142857 107.414290166209 4.77842925240541 12.6844806812204 4.81465188595546
Sim03_60_073 15.2142857142857 137.706637328204 5.91114851836176 12.6412492534314 3.54346152443698
Sim03_60_074 14 137.013161859646 5.84538774342772 15.5216871516732 5.53641204601053
Sim03_60_075 12.5 137.189962748176 5.71160446785064 27.2288020649085 9.67061373928425
Sim03_60_076 15.8571428571429 131.877649887077 5.84921026101937 8.02571505964885 1.9516216098975
Sim03_60_077 14.5714285714286 112.409587324051 5.03696167088743 12.3259894940572 4.25129718761327
Sim03_60_078 15.4285714285714 74.1734856561824 4.12538161800567 46.7184061712156 30.5145789618221
Sim03_60_079 15.0769230769231 138.900197399239 6.19211014001073 14.2692562221138 4.5490570894121
Sim03_60_080 11.8 113.752597006771 2.96217081614753 17.6479075720928 7.53645304227466
Sim03_60_081 12.9230769230769 108.14895448196 3.34608208550322 6.73706867550203 2.28013209565529
Sim03_60_082 14.6428571428571 117.150228933749 5.40892766187547 8.36876395825327 2.87618802108922
Sim03_60_083 14.4285714285714 105.932839149955 5.70697615582419 15.4282917134336 7.5218932202775
Sim03_60_084 13.6923076923077 106.44229836611 3.33981316199273 10.4011952507032 3.84321083512397
Sim03_60_085 15.5714285714286 92.8066378642211 5.4660969591713 37.1435348578898 17.3534540179733
Sim03_60_086 14 112.51470797056 4.23176626061478 8.86783357065062 2.98484899431478
Sim03_60_087 14.4615384615385 104.375206046795 5.04648615771311 13.962840185367 5.38277431095459
Sim03_60_088 17.2857142857143 135.524323291359 5.52102573471857 10.5372692149535 3.14113478879045
Sim03_60_089 16.2307692307692 147.857261624158 6.24882832207649 13.1270375804949 4.07317578844146
Sim03_60_090 14.2857142857143 87.55103903936 4.41431795835947 30.3255397901826 18.3413056967525
Sim03_60_091 14.6428571428571 136.035034747408 5.94371347004678 14.5426397693722 4.38702718878126
Sim03_60_092 14.4285714285714 115.324911542006 4.81419324871933 10.7581274891582 3.71917544737675
Sim03_60_093 12.4666666666667 128.17538749777 5.44819259247301 20.3760192188946 7.43428927736832
Sim03_60_094 12.5 125.798401248401 4.34711106745602 20.8322757746803 7.78013809611249
Sim03_60_095 15.2857142857143 111.32953720434 5.08770033023259 15.1633434302685 6.42085845137649
Sim03_60_096 14.6923076923077 91.0282423269366 5.55140962282811 27.9808587690331 14.7389277484361
Sim03_60_097 13.2857142857143 100.187834975706 4.55957897467256 13.7997799211253 6.72634944275645
Sim03_60_098 11.7142857142857 111.512842585489 3.08910820152169 14.4125945310362 5.82380548124943
Sim03_60_099 15.0666666666667 142.933273264458 5.88476073695916 15.6268488258126 6.00538064610319
Sim03_60_100 13.6923076923077 138.052966306098 5.79937568662782 22.4658818775516 8.12252253736291
Sim03_65_001 13.9333333333333 129.300682223075 5.38605596809149 13.9722599813288 4.21578762256767
Sim03_65_002 13 129.741800208652 4.75847761728279 20.0834091135086 7.38201095645461
Sim03_65_003 15.2857142857143 135.077015354589 6.23377300953089 8.56825222680124 2.12299550983676
Sim03_65_004 14.5333333333333 101.869185179971 4.81075221367449 21.0726252574496 9.97050094695696
Sim03_65_005 11 111.506961288909 2.7089935053605 19.7915299171637 8.76562495896037
Sim03_65_006 14.6666666666667 120.886883569851 5.5330500949833 5.31648129555184 1.31696276478071
Sim03_65_007 14.8571428571429 132.623962133043 5.48574096338602 8.94307778708959 2.61481891032442
Sim03_65_008 13 102.389625195566 2.71598915150854 8.12017698738557 3.15234951471021
Sim03_65_009 15.5625 131.802118269146 5.8236533111344 6.30296863268642 1.30767480915286
Sim03_65_010 12.1428571428571 110.012274028047 2.83667981626489 11.4181379381376 4.55121668482658
Sim03_65_011 14.5 123.499892243897 5.46549016732792 7.99374098005545 2.02468215011178
Sim03_65_012 11.4285714285714 111.891774310495 3.26355555476366 16.5074318510731 6.03545360984407
Sim03_65_013 13.3333333333333 126.788785384828 4.26871604474546 15.0951406320848 4.99424285580788
Sim03_65_014 12.5625 111.774913522981 3.24821323584977 9.5896408225897 3.4549399779858
Sim03_65_015 12.7142857142857 112.567792678808 4.58996766887105 10.2389714376596 3.84275248384415
Sim03_65_016 13.5333333333333 119.503753888001 5.09749993362493 8.88300887060941 2.12489574760474
Sim03_65_017 12.7333333333333 100.30855614126 2.67555605512425 6.10108716936074 2.15581150127587
Sim03_65_018 12.8 113.86008550537 3.12577876529681 10.0172048905583 3.77402051438084
Sim03_65_019 13.875 120.094490420712 4.29897969929665 7.74042404990034 2.10578771590732
Sim03_65_020 13.1333333333333 121.31319001334 4.68523801377853 12.5452057675569 4.44661808549489
Sim03_65_021 14.4666666666667 99.5906719710357 4.73858775380957 20.3072000674109 9.39794761016296
Sim03_65_022 15.6428571428571 90.7694792474517 6.07810234704672 40.411105591807 19.1867666618291
Sim03_65_023 15 138.826542030197 5.67696674623334 15.9469341845607 5.85951239201013
Sim03_65_024 15.1333333333333 107.495664167756 5.13595772730125 15.8597078295715 6.77482940449526
Sim03_65_025 14.2666666666667 125.848018753251 4.349756358234 8.35465300530993 2.56337006045085
Sim03_65_026 13 110.372180740481 4.95339017824461 7.9597616612425 2.9110617055706
Sim03_65_027 12.5333333333333 116.907791703433 3.68467039481015 13.7275944898289 4.83908950460628
Sim03_65_028 14.5333333333333 139.90120023486 5.5726627642501 17.3136918304374 6.51866284384406
Sim03_65_029 14.6666666666667 112.232963522446 5.5098936535075 14.7036424745663 5.67290011943692
Sim03_65_030 15.8571428571429 129.706445266102 6.14141964420163 9.18267887974093 2.151989393721
Sim03_65_031 12.8125 117.370780529205 4.20903388101512 12.0009559981982 4.19341350979405
Sim03_65_032 12.4 118.055113522092 4.04899608767519 15.2826287706948 5.58126585828453
Sim03_65_033 11.6428571428571 91.2504354207215 2.4594702493619 6.76392207249913 2.2745295173724
Sim03_65_034 15.8666666666667 109.626815608991 6.07224041874118 21.9367609847909 9.77121813370145
Sim03_65_035 13.4285714285714 131.846423496935 4.50552013233384 16.0884024688529 5.30910969192363
Sim03_65_036 12.7857142857143 125.571010720736 4.72811741907397 19.1553474159212 6.45798085846382
Sim03_65_037 12.2666666666667 111.73235578914 2.98531888830715 10.8718811130418 4.4654386651596
Sim03_65_038 16.8 92.623033898413 5.59744159461528 45.285748445216 21.8644258748709
Sim03_65_039 13.5 123.087034545138 4.93777130734124 14.4954845114298 4.60871482388353
Sim03_65_040 14.4 114.593765611734 4.80649064433504 8.50606441161045 2.47990601702997
Sim03_65_041 12.9333333333333 127.268801968793 4.2431932479581 18.4912119870026 6.99555368180599
Sim03_65_042 12.5 107.025760527156 3.71700135698645 9.75765373048271 3.91077488511845
Sim03_65_043 14.1333333333333 117.747417133035 3.18410771831868 8.57346865228971 3.08333465198798
Sim03_65_044 11.7333333333333 114.168328898257 3.05209933338688 17.9851820887414 7.32949709968019
Sim03_65_045 14.3333333333333 118.892864320228 4.80340155502642 6.10983932510193 1.36360424873413
Sim03_65_046 13.4 86.5494418593149 2.69716782831473 24.330854842939 13.4293383733295
Sim03_65_047 13.3333333333333 129.167429446408 5.25326525278126 17.3362791388681 6.6588058370335
Sim03_65_048 13.5333333333333 97.7662529030089 5.05809147304291 17.3010335638686 9.9013698959149
Sim03_65_049 13.5714285714286 133.111957012163 5.1243208727993 16.7449581239068 5.31060566424167
Sim03_65_050 11.7333333333333 115.884128932902 3.11783530352464 19.572566419661 8.1247276088176
Sim03_65_051 11 112.886701228344 4.14522937490309 20.584202209361 7.60686442563971
Sim03_65_052 12.1333333333333 120.036235167049 5.08947860741128 19.0704801635112 6.51001277924484
Sim03_65_053 13.2666666666667 113.710974758181 2.79046303476334 10.001719508172 3.93502125754797
Sim03_65_054 14.2142857142857 121.778001386671 4.58576653588131 8.32141555508524 1.78606382750748
Sim03_65_055 13.5 111.343245156318 4.0108967094105 5.25564430508308 1.49400596373583
Sim03_65_056 13 129.330954070344 4.45384966772104 19.2022686532867 6.92500269203068
Sim03_65_057 14 128.197725630388 5.2263364407142 13.3796971734263 4.10104926988098
Sim03_65_058 14.3571428571429 112.310939610542 5.585363778857 9.65558741424245 4.04209320524493
Sim03_65_059 13.1428571428571 130.924736337431 4.73078253609981 21.3347295518929 8.17619387183303
Sim03_65_060 12.4285714285714 110.096307251621 2.53830254493858 9.88284736527242 4.49072879601724
Sim03_65_061 14.0714285714286 131.558603781944 5.79396510692924 13.4289555130681 4.29874504294452
Sim03_65_062 14.5714285714286 134.165760770936 6.1211215514769 13.0831989409748 3.85431836448735
Sim03_65_063 13.0666666666667 109.847943466795 3.329974005672 8.86402935351785 2.4576632890579
Sim03_65_064 12.1428571428571 143.265268260224 6.17952266607736 31.8061973697596 9.93666217459599
Sim03_65_065 17 140.13088799666 6.19289318977087 8.21750131583538 2.09150840687622
Sim03_65_066 15.4285714285714 85.9865109272138 4.76494218579657 37.6234396192284 20.719502056018
Sim03_65_067 14.9375 113.027046337517 5.1751330919771 11.1181666069313 4.14257901077429
Sim03_65_068 14.0714285714286 112.526844326854 5.44959781663505 7.31040047075519 2.76177543150864
Sim03_65_069 12.1333333333333 99.0290930114046 2.85536401716689 5.5484540858701 2.34128574168953
Sim03_65_070 12.1428571428571 123.061724620088 5.37647027151058 20.8948629179546 6.78337048784983
Sim03_65_071 15.7333333333333 97.1660874573937 5.4921070225372 31.7339435448578 14.8920816062505
Sim03_65_072 13.1333333333333 121.08994011593 3.19024163075121 13.9070301755116 5.79028645420756
Sim03_65_073 10.6428571428571 117.862116542437 4.4070023284802 27.0561413990582 10.2331969570964
Sim03_65_074 12.4285714285714 117.950685956436 3.11501301933164 17.05133299687 7.13605826023703
Sim03_65_075 14 117.460371452407 4.6890735602039 9.31391509880554 2.87189807094672
Sim03_65_076 12.6428571428571 121.248056812382 4.31339235768089 16.7379310672818 5.52882483390938
Sim03_65_077 12.2857142857143 118.445656081993 3.18558232105284 14.85667626625 5.8102447603258
Sim03_65_078 15.3333333333333 130.789456560616 6.191163166965 12.3087530622994 4.10901909986325
Sim03_65_079 14.5333333333333 85.0999174924545 4.48108114719758 32.4251759208135 18.3250264829835
Sim03_65_080 15.6 116.061175655399 4.65270073858242 13.281526613645 4.58899851492711
Sim03_65_081 12.7333333333333 124.098760764423 4.75287125884111 16.8685915926061 5.62039471074308
Sim03_65_082 12.5333333333333 112.496886281585 2.99923404650445 12.9739513644587 5.08089569148739
Sim03_65_083 15.5333333333333 145.022369414052 6.11340497040796 13.9865584916948 4.90938367541564
Sim03_65_084 15.1428571428571 117.859089782101 6.10987783465538 14.0182917342962 4.84872632535735
Sim03_65_085 14.8666666666667 103.02115482861 4.30997668984919 15.646794378235 7.65860392438778
Sim03_65_086 14.2666666666667 138.829904623739 5.76626958589552 17.8961591885247 6.88030543287644
Sim03_65_087 16.0666666666667 93.366743153306 4.65451436077276 39.733830061009 18.6482921639805
Sim03_65_088 14.4666666666667 126.453414389976 5.79370588710429 8.96997460997893 2.3694852290546
Sim03_65_089 14.2 82.0970255011803 4.16635722802746 32.4284424202737 20.7151972415847
Sim03_65_090 13.8666666666667 130.275939594057 4.91831395409094 16.085186276995 5.13575903373856
Sim03_65_091 12.5 119.061477744724 4.79548767683949 14.6951773743238 4.81128380412453
